Thread ID, Time, Message Type,n,r,k,case
Thread ID: 18, Time: 09:45:15:872 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 40, Time: 09:45:16:880 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 7, Time: 09:45:17:886 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 59, Time: 09:45:18:892 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 1, Time: 09:45:19:898 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 17, Time: 09:45:20:903 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 12, Time: 09:45:21:908 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 27, Time: 09:45:22:914 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 3, Time: 09:45:23:921 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 32, Time: 09:45:24:929 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 8, Time: 09:45:25:934 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 10, Time: 09:45:26:941 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 38, Time: 09:45:27:947 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 20, Time: 09:45:28:953 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 26, Time: 09:45:29:960 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 24, Time: 09:45:30:967 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 15, Time: 09:45:31:973 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 31, Time: 09:45:32:979 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 25, Time: 09:45:33:983 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 49, Time: 09:45:34:989 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 34, Time: 09:45:35:995 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 19, Time: 09:45:37:000 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 36, Time: 09:45:38:006 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 30, Time: 09:45:39:014 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 57, Time: 09:45:40:020 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 9, Time: 09:45:41:028 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 35, Time: 09:45:42:033 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 53, Time: 09:45:43:038 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 11, Time: 09:45:44:045 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 64, Time: 09:45:45:051 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 16, Time: 09:45:46:058 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 14, Time: 09:45:47:064 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 45, Time: 09:45:48:070 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 48, Time: 09:45:49:077 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 50, Time: 09:45:50:082 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 28, Time: 09:45:51:087 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 60, Time: 09:45:52:095 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 39, Time: 09:45:53:101 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 52, Time: 09:45:54:107 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 43, Time: 09:45:55:114 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 42, Time: 09:45:56:120 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 51, Time: 09:45:57:127 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 47, Time: 09:45:58:134 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 55, Time: 09:45:59:148 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 46, Time: 09:46:00:156 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 13, Time: 09:46:01:163 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 63, Time: 09:46:02:168 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 23, Time: 09:46:03:175 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 22, Time: 09:46:04:181 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 56, Time: 09:46:05:189 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 58, Time: 09:46:06:198 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 44, Time: 09:46:07:204 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 37, Time: 09:46:08:212 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 21, Time: 09:46:09:218 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 61, Time: 09:46:10:224 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 62, Time: 09:46:11:231 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 54, Time: 09:46:12:237 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 5, Time: 09:46:13:246 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 2, Time: 09:46:14:252 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 4, Time: 09:46:15:259 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 6, Time: 09:46:16:266 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 33, Time: 09:46:17:272 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 41, Time: 09:46:18:279 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 29, Time: 09:46:19:285 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 18, Time: 09:46:20:292 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 40, Time: 09:46:21:298 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 7, Time: 09:46:22:304 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 59, Time: 09:46:23:311 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 1, Time: 09:46:24:316 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 17, Time: 09:46:25:322 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 12, Time: 09:46:26:329 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 27, Time: 09:46:27:336 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 3, Time: 09:46:28:345 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 32, Time: 09:46:29:352 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 8, Time: 09:46:30:359 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 10, Time: 09:46:31:366 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 38, Time: 09:46:32:373 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 20, Time: 09:46:33:380 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 26, Time: 09:46:34:387 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 24, Time: 09:46:35:395 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 15, Time: 09:46:36:401 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 31, Time: 09:46:37:408 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 25, Time: 09:46:38:415 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 49, Time: 09:46:39:420 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 34, Time: 09:46:40:427 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 19, Time: 09:46:41:435 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 36, Time: 09:46:42:443 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 30, Time: 09:46:43:453 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 57, Time: 09:46:44:469 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 9, Time: 09:46:45:479 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 35, Time: 09:46:46:490 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 53, Time: 09:46:47:498 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 11, Time: 09:46:48:504 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 64, Time: 09:46:49:511 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 16, Time: 09:46:50:518 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 14, Time: 09:46:51:527 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 45, Time: 09:46:52:535 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 48, Time: 09:46:53:544 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 50, Time: 09:46:54:551 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 28, Time: 09:46:55:559 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 60, Time: 09:46:56:566 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 39, Time: 09:46:57:574 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 52, Time: 09:46:58:580 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 43, Time: 09:46:59:588 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 42, Time: 09:47:00:594 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 51, Time: 09:47:01:601 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 47, Time: 09:47:02:609 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 55, Time: 09:47:03:616 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 46, Time: 09:47:04:624 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 13, Time: 09:47:05:632 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 63, Time: 09:47:06:640 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 23, Time: 09:47:07:649 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 22, Time: 09:47:08:656 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 56, Time: 09:47:09:662 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 58, Time: 09:47:10:669 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 44, Time: 09:47:11:676 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 37, Time: 09:47:12:682 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 21, Time: 09:47:13:692 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 61, Time: 09:47:14:698 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 62, Time: 09:47:15:705 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 54, Time: 09:47:16:711 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 5, Time: 09:47:17:717 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 2, Time: 09:47:18:725 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 4, Time: 09:47:19:731 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 6, Time: 09:47:20:738 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 33, Time: 09:47:21:747 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 41, Time: 09:47:22:753 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 29, Time: 09:47:23:760 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 18, Time: 09:47:24:768 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 40, Time: 09:47:25:777 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 7, Time: 09:47:26:783 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 59, Time: 09:47:27:789 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 1, Time: 09:47:28:796 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 17, Time: 09:47:29:803 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 12, Time: 09:47:30:813 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 27, Time: 09:47:31:821 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 3, Time: 09:47:32:829 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 32, Time: 09:47:33:836 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 8, Time: 09:47:34:844 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 10, Time: 09:47:35:850 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 38, Time: 09:47:36:858 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 20, Time: 09:47:37:865 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 26, Time: 09:47:38:872 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 24, Time: 09:47:39:881 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 15, Time: 09:47:40:888 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 31, Time: 09:47:41:896 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 25, Time: 09:47:42:902 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 49, Time: 09:47:43:909 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 34, Time: 09:47:44:916 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 19, Time: 09:47:45:924 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 36, Time: 09:47:46:930 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 30, Time: 09:47:47:939 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 57, Time: 09:47:48:946 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 9, Time: 09:47:49:951 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 35, Time: 09:47:50:959 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 53, Time: 09:47:51:965 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 11, Time: 09:47:52:972 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 64, Time: 09:47:53:979 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 16, Time: 09:47:54:987 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 14, Time: 09:47:55:994 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 45, Time: 09:47:57:001 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 48, Time: 09:47:58:009 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 50, Time: 09:47:59:015 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 28, Time: 09:48:00:023 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 60, Time: 09:48:01:029 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 39, Time: 09:48:02:037 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 52, Time: 09:48:03:046 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 43, Time: 09:48:04:053 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 42, Time: 09:48:05:060 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 51, Time: 09:48:06:066 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 47, Time: 09:48:07:073 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 55, Time: 09:48:08:081 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 46, Time: 09:48:09:089 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 13, Time: 09:48:10:096 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 63, Time: 09:48:11:104 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 23, Time: 09:48:12:110 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 22, Time: 09:48:13:117 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 56, Time: 09:48:14:125 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 58, Time: 09:48:15:132 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 44, Time: 09:48:16:139 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 37, Time: 09:48:17:145 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 21, Time: 09:48:18:152 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 61, Time: 09:48:19:159 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 62, Time: 09:48:20:166 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 54, Time: 09:48:21:174 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 5, Time: 09:48:22:182 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 2, Time: 09:48:23:190 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 4, Time: 09:48:24:197 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 6, Time: 09:48:25:206 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 33, Time: 09:48:26:212 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 41, Time: 09:48:27:219 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 29, Time: 09:48:28:226 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 18, Time: 09:48:29:233 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 40, Time: 09:48:30:240 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 7, Time: 09:48:31:246 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 59, Time: 09:48:32:255 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 1, Time: 09:48:33:261 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 17, Time: 09:48:34:269 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 12, Time: 09:48:35:275 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 27, Time: 09:48:36:282 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 3, Time: 09:48:37:289 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 32, Time: 09:48:38:295 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 8, Time: 09:48:39:303 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 10, Time: 09:48:40:309 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 38, Time: 09:48:41:315 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 20, Time: 09:48:42:322 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 26, Time: 09:48:43:328 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 24, Time: 09:48:44:337 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 15, Time: 09:48:45:344 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 31, Time: 09:48:46:353 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 25, Time: 09:48:47:359 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 49, Time: 09:48:48:366 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 34, Time: 09:48:49:373 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 19, Time: 09:48:50:379 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 36, Time: 09:48:51:388 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 30, Time: 09:48:52:394 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 57, Time: 09:48:53:404 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 9, Time: 09:48:54:412 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 35, Time: 09:48:55:420 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 53, Time: 09:48:56:428 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 11, Time: 09:48:57:435 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 64, Time: 09:48:58:443 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 16, Time: 09:48:59:450 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 14, Time: 09:49:00:457 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 45, Time: 09:49:01:464 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 48, Time: 09:49:02:472 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 50, Time: 09:49:03:479 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 28, Time: 09:49:04:487 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 60, Time: 09:49:05:494 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 39, Time: 09:49:06:501 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 52, Time: 09:49:07:508 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 43, Time: 09:49:08:516 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 42, Time: 09:49:09:525 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 51, Time: 09:49:10:533 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 47, Time: 09:49:11:540 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 55, Time: 09:49:12:547 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 46, Time: 09:49:13:554 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 13, Time: 09:49:14:560 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 63, Time: 09:49:15:569 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 23, Time: 09:49:16:575 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 22, Time: 09:49:17:584 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 56, Time: 09:49:18:592 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 58, Time: 09:49:19:600 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 44, Time: 09:49:20:607 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 37, Time: 09:49:21:613 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 21, Time: 09:49:22:621 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 61, Time: 09:49:23:628 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 62, Time: 09:49:24:636 19/07/2023, sent GRANT message,64,5,1,2
Thread ID: 54, Time: 09:49:25:642 19/07/2023, sent GRANT message,64,5,1,2
