Thread ID, Time, Message Type,n,r,k,case
Thread ID: 70, Time: 10:34:28:797 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 114, Time: 10:34:28:804 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 112, Time: 10:34:28:813 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 35, Time: 10:34:28:820 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 56, Time: 10:34:28:830 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 44, Time: 10:34:28:838 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 53, Time: 10:34:28:846 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 61, Time: 10:34:28:853 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 7, Time: 10:34:28:859 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 41, Time: 10:34:28:869 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 48, Time: 10:34:28:874 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 39, Time: 10:34:28:884 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 59, Time: 10:34:28:890 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 109, Time: 10:34:28:900 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 2, Time: 10:34:28:906 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 62, Time: 10:34:28:916 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 49, Time: 10:34:28:922 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 84, Time: 10:34:28:932 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 33, Time: 10:34:28:939 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 47, Time: 10:34:28:950 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 33, Time: 10:34:28:956 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 85, Time: 10:34:28:967 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 106, Time: 10:34:28:973 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 92, Time: 10:34:28:983 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 25, Time: 10:34:28:989 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 31, Time: 10:34:28:999 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 115, Time: 10:34:29:005 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 76, Time: 10:34:29:015 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 98, Time: 10:34:29:022 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 54, Time: 10:34:29:031 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 21, Time: 10:34:29:039 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 115, Time: 10:34:29:049 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 38, Time: 10:34:29:055 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 54, Time: 10:34:29:064 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 86, Time: 10:34:29:071 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 58, Time: 10:34:29:080 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 38, Time: 10:34:29:087 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 58, Time: 10:34:29:094 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 4, Time: 10:34:29:103 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 97, Time: 10:34:29:110 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 63, Time: 10:34:29:118 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 42, Time: 10:34:29:123 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 65, Time: 10:34:29:132 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 108, Time: 10:34:29:138 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 72, Time: 10:34:29:147 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 102, Time: 10:34:29:154 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 77, Time: 10:34:29:162 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 30, Time: 10:34:29:170 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 105, Time: 10:34:29:176 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 65, Time: 10:34:29:186 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 111, Time: 10:34:29:193 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 67, Time: 10:34:29:202 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 42, Time: 10:34:29:207 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 81, Time: 10:34:29:216 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 52, Time: 10:34:29:222 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 88, Time: 10:34:29:235 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 71, Time: 10:34:29:242 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 89, Time: 10:34:29:252 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 94, Time: 10:34:29:259 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 87, Time: 10:34:29:268 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 96, Time: 10:34:29:275 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 80, Time: 10:34:29:285 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 29, Time: 10:34:29:291 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 120, Time: 10:34:29:301 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 32, Time: 10:34:29:307 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 73, Time: 10:34:29:316 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 50, Time: 10:34:29:323 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 93, Time: 10:34:29:334 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 91, Time: 10:34:29:340 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 99, Time: 10:34:29:350 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 100, Time: 10:34:29:356 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 68, Time: 10:34:29:366 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 90, Time: 10:34:29:373 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 126, Time: 10:34:29:384 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 125, Time: 10:34:29:390 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 128, Time: 10:34:29:401 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 124, Time: 10:34:29:415 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 9, Time: 10:34:29:427 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 121, Time: 10:34:29:442 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 119, Time: 10:34:29:453 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 116, Time: 10:34:29:467 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 127, Time: 10:34:29:477 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 113, Time: 10:34:29:491 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 46, Time: 10:34:29:504 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 123, Time: 10:34:29:520 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 110, Time: 10:34:29:531 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 118, Time: 10:34:29:541 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 107, Time: 10:34:29:552 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 79, Time: 10:34:29:565 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 122, Time: 10:34:29:577 19/07/2023, sent GRANT message,128,3,0,3
